,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,Year
8872,3785740,http://www.imdb.com/title/tt3785740,Kingdom of Shadows,7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MDc1OTExMF5BMl5BanBnXkFtZTgwMTY1NzAyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8873,3432260,http://www.imdb.com/title/tt3432260,Des roses en hiver,6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMDI3NzQyOV5BMl5BanBnXkFtZTgwOTI5NTQxOTE@._V1_UY268_CR9,0,182,268_AL_.jpg",2014
8874,885484,http://www.imdb.com/title/tt885484,Des fleurs pour Algernon,7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjk1ODcxMjQtYzJkNy00ZmM5LWI4MjYtMzBmZDk4NGNmMTVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjAwNTYwNDg@._V1_UY268_CR5,0,182,268_AL_.jpg",2006
8875,881233,http://www.imdb.com/title/tt881233,Darling,6.7,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA4MDU5OTY5Nl5BMl5BanBnXkFtZTcwMjczMjgzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",2007
8876,2253939,http://www.imdb.com/title/tt2253939,Camille redouble,6.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NDMzNzMyNV5BMl5BanBnXkFtZTcwMzg2MjEwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2012
8877,3110770,http://www.imdb.com/title/tt3110770,Road Hard,6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MjA3MzIxMV5BMl5BanBnXkFtZTgwMDA5NjY2NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8878,3171764,http://www.imdb.com/title/tt3171764,Mamula,4.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMzQ2OTc4Nl5BMl5BanBnXkFtZTgwNDc0MDIzMjE@._V1_UY268_CR1,0,182,268_AL_.jpg",2014
8879,1661199,http://www.imdb.com/title/tt1661199,Cinderella,7.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxODYyODEzN15BMl5BanBnXkFtZTgwMDk4OTU0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8880,4007502,http://www.imdb.com/title/tt4007502,Frozen Fever,7.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMTIxNDEwNV5BMl5BanBnXkFtZTgwODY4ODk1NjE@._V1_UY268_CR9,0,182,268_AL_.jpg",2015
8881,2866660,http://www.imdb.com/title/tt2866660,Lost for Life,6.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5Mjc1OTkxN15BMl5BanBnXkFtZTgwMzAyODcwMjE@._V1_UY268_CR58,0,182,268_AL_.jpg",2013
8882,3013588,http://www.imdb.com/title/tt3013588,Avis de mistral,6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzOTg0NzEyNl5BMl5BanBnXkFtZTgwODM4NDQyNDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8883,2917388,http://www.imdb.com/title/tt2917388,Kidnapping Mr. Heineken,6.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTQwODc4NV5BMl5BanBnXkFtZTgwMDgwMzkxNDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8884,3717510,http://www.imdb.com/title/tt3717510,The Drop Box,8.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NjY4NTMzNl5BMl5BanBnXkFtZTgwMTAxMDEzNDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8885,3203616,http://www.imdb.com/title/tt3203616,The Cobbler,5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMjQ2OTQ0NV5BMl5BanBnXkFtZTgwMTc2MTI2NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8886,807745,http://www.imdb.com/title/tt807745,Blue Collar Comedy Tour: One for the Road,7.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NDEwMDI2M15BMl5BanBnXkFtZTcwMDUwMzMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2006
8887,2393817,http://www.imdb.com/title/tt2393817,Hard Shoulder,3.7,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIzNjc0MzQ5NV5BMl5BanBnXkFtZTcwMDI0NzcxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2012
8888,1669560,http://www.imdb.com/title/tt1669560,AprÃÂÃÂ¬s le sud,6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTkwMTAxMzcwMV5BMl5BanBnXkFtZTgwOTkxNjM3MTE@._V1_UY268_CR4,0,182,268_AL_.jpg",2011
8889,2195490,http://www.imdb.com/title/tt2195490,I-ut saram,6.5,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWJlMWQ4MWItZGY0ZC00NGI0LWI3OGItYWQ1N2U2MGQ3ZGMyXkEyXkFqcGdeQXVyOTExODQ3OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2012
8890,2258647,http://www.imdb.com/title/tt2258647,The Dark Knight,2.3,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxNzU4NjkwMV5BMl5BanBnXkFtZTgwNDU4NjM4MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",2011
8891,3120054,http://www.imdb.com/title/tt3120054,Take Care,6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NjYyMzUxNV5BMl5BanBnXkFtZTgwMTQ0NjYwMzE@._V1_UY268_CR10,0,182,268_AL_.jpg",2014
8892,4406298,http://www.imdb.com/title/tt4406298,That Gal... Who Was in That Thing: That Guy 2,7.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MzE2NDYxNl5BMl5BanBnXkFtZTgwNzkxMjczNDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8893,1715876,http://www.imdb.com/title/tt1715876,The Discoverers,5.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NDg2NTkzMV5BMl5BanBnXkFtZTgwOTc0ODU3MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2012
8894,2766004,http://www.imdb.com/title/tt2766004,The Life and Mind of Mark DeFriest,7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTUyNzA1OV5BMl5BanBnXkFtZTgwMTYzNjk4NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8895,2363178,http://www.imdb.com/title/tt2363178,Hotell,6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3OTYzMjU2N15BMl5BanBnXkFtZTgwNDU0MzUxMDE@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
8896,3215346,http://www.imdb.com/title/tt3215346,Alphabet,7.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNmVmMTYtZTZjZi00ZTBkLWE0MTEtMTI0ODZmY2JjOTExXkEyXkFqcGdeQXVyNDgxMDU4NTU@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
8897,3826814,http://www.imdb.com/title/tt3826814,Drevo,7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc5MzU4MDQ2M15BMl5BanBnXkFtZTgwNzI0MDIwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
8898,3730228,http://www.imdb.com/title/tt3730228,Pot v raj,6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMDQ5OTk1MF5BMl5BanBnXkFtZTgwMTI5NzkxNDE@._V1_UY268_CR2,0,182,268_AL_.jpg",2014
8899,3570168,http://www.imdb.com/title/tt3570168,Dyke Hard,5.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjgyMTkyNjIzM15BMl5BanBnXkFtZTgwNTYwNTM3MzE@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
8900,1059233,http://www.imdb.com/title/tt1059233,The Strength of Water,6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4OTU3NjI3N15BMl5BanBnXkFtZTcwNzE1MzYwMw@@._V1_UY268_CR1,0,182,268_AL_.jpg",2009
8901,3720382,http://www.imdb.com/title/tt3720382,Other Girls,6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTBhNzYxZWMtNjc4Ny00MzFiLTg2MDMtMjgxMjJmNWVhMWU1XkEyXkFqcGdeQXVyMTIxMzMzMzE@._V1_UY268_CR3,0,182,268_AL_.jpg",2015
8902,1156528,http://www.imdb.com/title/tt1156528,Circus Fantasticus,7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzOTExNjY5OV5BMl5BanBnXkFtZTcwNzM3NDIzNQ@@._V1_UY268_CR224,0,182,268_AL_.jpg",2010
8903,3420534,http://www.imdb.com/title/tt3420534,Bing du,6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDg2ODQ2YzAtZWY3OC00MDljLTkzOWYtODFhMDNkZDg4Y2IwXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR2,0,182,268_AL_.jpg",2014
8904,3103318,http://www.imdb.com/title/tt3103318,Costa da morte,7.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWE0N2QxNWUtMDNiMC00NjlmLWFiODItZmQwZDk1NjlhYmFhXkEyXkFqcGdeQXVyNjU3MDAwMTc@._V1_UY268_CR5,0,182,268_AL_.jpg",2013
8905,3013528,http://www.imdb.com/title/tt3013528,The Harry Hill Movie,3.7,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NDU5Mjg0Ml5BMl5BanBnXkFtZTgwNTQzNTk4MDE@._V1_UY268_CR86,0,182,268_AL_.jpg",2013
8906,1185418,http://www.imdb.com/title/tt1185418,The Wrecking Crew!,7.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NTkzNjk2Ml5BMl5BanBnXkFtZTgwNjgwNDM3NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2008
8907,4058426,http://www.imdb.com/title/tt4058426,India's Daughter,8.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmM1MDZiZDItYjZlMC00YjgwLWI2YzktYmE0ODk3MTE0MDAxXkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_UY268_CR1,0,182,268_AL_.jpg",2015
8908,1027683,http://www.imdb.com/title/tt1027683,Kill Speed,4.0,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTEwNzczM15BMl5BanBnXkFtZTcwOTM2NzcwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2010
8909,1764285,http://www.imdb.com/title/tt1764285,8 Minutes Idle,5.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNTE0MDU4NV5BMl5BanBnXkFtZTgwNDQ2NzcwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2012
8910,1485749,http://www.imdb.com/title/tt1485749,Mr. Pip,7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMTM3NjEzNjVeQTJeQWpwZ15BbWU4MDM5NzY2MDMx._V1_UX182_CR0,0,182,268_AL_.jpg",2012
8911,1587807,http://www.imdb.com/title/tt1587807,Mega Piranha,2.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU3ODY2NzMwNV5BMl5BanBnXkFtZTcwNjg4MzI1Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg",2010
8912,1331297,http://www.imdb.com/title/tt1331297,Mavro livadi,5.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNDgzMTAyNF5BMl5BanBnXkFtZTcwODUyMTUxNQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2009
8913,1001548,http://www.imdb.com/title/tt1001548,Contract Killers,4.7,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NTg0MjY4NF5BMl5BanBnXkFtZTcwOTU0MjAwMg@@._V1_UY268_CR0,0,182,268_AL_.jpg",2008
8914,2281345,http://www.imdb.com/title/tt2281345,Magnifica presenza,6.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWQ3OWRkMDctOGMyZS00NmVjLWE2YjEtM2YwMTAwNWI3YTg4XkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_UY268_CR2,0,182,268_AL_.jpg",2012
8915,960835,http://www.imdb.com/title/tt960835,Transmorphers,1.7,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4OTg0NTc5OV5BMl5BanBnXkFtZTcwNzg3MTEwMg@@._V1_UY268_CR5,0,182,268_AL_.jpg",2007
8916,1172995,http://www.imdb.com/title/tt1172995,The Linguists,7.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzYyNTY0ODA1OF5BMl5BanBnXkFtZTgwMTM4NDQ3MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2008
8917,1815782,http://www.imdb.com/title/tt1815782,Kronjuvelerna,5.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODI3ODg1MV5BMl5BanBnXkFtZTcwMDk0ODQ0NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2011
8918,2147459,http://www.imdb.com/title/tt2147459,Patrick,4.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NDM2MjM5Nl5BMl5BanBnXkFtZTgwNzEwNjQxMTE@._V1_UY268_CR4,0,182,268_AL_.jpg",2013
8919,2418558,http://www.imdb.com/title/tt2418558,Rubinrot,6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NjM0MDQwN15BMl5BanBnXkFtZTcwMjY3NzQxOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
8920,1029360,http://www.imdb.com/title/tt1029360,Poltergeist,5.0,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NDM1Nzc3Ml5BMl5BanBnXkFtZTgwNjcyOTIxNTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8921,3332064,http://www.imdb.com/title/tt3332064,Pan,5.8,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk2MDg5MDczMl5BMl5BanBnXkFtZTgwNTE2NjYyNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8922,1791682,http://www.imdb.com/title/tt1791682,While We're Young,6.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDEzMTA5MF5BMl5BanBnXkFtZTgwODA5MTM0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8923,2443822,http://www.imdb.com/title/tt2443822,The Boy,5.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1OTI1Njg1Ml5BMl5BanBnXkFtZTgwNzAyMTQ3NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8924,2122313,http://www.imdb.com/title/tt2122313,Cirkeln,5.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjM5ODE4OV5BMl5BanBnXkFtZTgwMTA3ODExNDE@._V1_UY268_CR3,0,182,268_AL_.jpg",2015
8925,900387,http://www.imdb.com/title/tt900387,Suite FranÃÂÃÂ¤aise,6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMjg3MzQ0NF5BMl5BanBnXkFtZTgwMDYyNzY4NDE@._V1_UY268_CR4,0,182,268_AL_.jpg",2014
8926,3711466,http://www.imdb.com/title/tt3711466,Kukhnya v Parizhe,7.0,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTRlOTIzNGItZmE2Ny00NjQ3LTkwZTEtNTIwYjUzYTVlMzVjXkEyXkFqcGdeQXVyNjMwOTA1MDM@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
8927,2553424,http://www.imdb.com/title/tt2553424,The Infinite Man,6.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQyZDc4M2YtODMxNC00ZGFhLTg2YmYtZmIzODc2OGYzM2RhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2014
8928,2908446,http://www.imdb.com/title/tt2908446,Insurgent,6.3,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTYxMTg3OF5BMl5BanBnXkFtZTgwMDgyMzA2NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8929,3495030,http://www.imdb.com/title/tt3495030,Dum Laga Ke Haisha,7.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2Njg1OTg4OV5BMl5BanBnXkFtZTgwMjczNzM2NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8930,1375669,http://www.imdb.com/title/tt1375669,Simon och ekarna,6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNTM4MjI5NF5BMl5BanBnXkFtZTcwNjcxMTEzOA@@._V1_UY268_CR0,0,182,268_AL_.jpg",2011
8931,2088003,http://www.imdb.com/title/tt2088003,Big Game,5.4,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxNTc1ODA1Ml5BMl5BanBnXkFtZTgwMTQ1NDM3NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8932,2358911,http://www.imdb.com/title/tt2358911,Berserk: The Golden Age Arc II - The Battle for Doldrey,7.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQzNjA3NGQtMzRiNi00OGIyLWJiZjYtZWZmNTJhNDE5YzI5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",2012
8933,2210479,http://www.imdb.com/title/tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,7.7,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzA0ZGYxYzAtMmJlOC00OTFkLThhNmItYTdlMTdkNDY2NzQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2012
8934,2358913,http://www.imdb.com/title/tt2358913,Berserk: The Golden Age Arc III - The Advent,8.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjJhYWYtNzZhMy00MjFmLWI2NmEtMGUzZmM4MWY5YzRmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2013
8935,2891070,http://www.imdb.com/title/tt2891070,Hippocrates: Diary of a French Doctor,6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDk5ZjRmMTQtM2Y0OS00NDdjLTg1YmItODAxMDBmYTRjNTgzXkEyXkFqcGdeQXVyNTE0MDY4Mjk@._V1_UY268_CR7,0,182,268_AL_.jpg",2014
8936,1286151,http://www.imdb.com/title/tt1286151,I taket lyser stjÃÂ_rnorna,6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxOTYxODk4N15BMl5BanBnXkFtZTgwMzI2NjQ3NTE@._V1_UY268_CR4,0,182,268_AL_.jpg",2009
8937,468445,http://www.imdb.com/title/tt468445,The Amazing Screw-On Head,8.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI3MTczMDA0M15BMl5BanBnXkFtZTcwNDg5OTA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2006
8938,2224026,http://www.imdb.com/title/tt2224026,Home,6.7,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MzU4ODI3Ml5BMl5BanBnXkFtZTgwMzQzODk5NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8939,2272918,http://www.imdb.com/title/tt2272918,Flying Home,6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1Mzk1NjAzM15BMl5BanBnXkFtZTgwMTY1MjEwNDE@._V1_UY268_CR9,0,182,268_AL_.jpg",2014
8940,1534786,http://www.imdb.com/title/tt1534786,The Detective 2,5.7,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MzcyNzM4OV5BMl5BanBnXkFtZTgwOTI2MTAwMTE@._V1_UY268_CR9,0,182,268_AL_.jpg",2011
8941,1327601,http://www.imdb.com/title/tt1327601,Something Wicked,4.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMzU0MzYzM15BMl5BanBnXkFtZTgwNTM2MzE1MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8942,2649554,http://www.imdb.com/title/tt2649554,Midnight Special,6.7,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNDcyNzkyOV5BMl5BanBnXkFtZTgwNzI1NzkyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2016
8943,2515034,http://www.imdb.com/title/tt2515034,The Gunman,5.8,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzE5ODY5MF5BMl5BanBnXkFtZTgwNTI0NjM1NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8944,3720788,http://www.imdb.com/title/tt3720788,The Disappearance of Eleanor Rigby: Her,7.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTYwYTgyYzctMWE2NS00Yzg5LWEwMDQtNWFjMmM4NmNjY2ExXkEyXkFqcGdeQXVyMjQ1NjEyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2013
8945,1531924,http://www.imdb.com/title/tt1531924,The Disappearance of Eleanor Rigby: Him,6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDczYjBjNDctZjIzNy00OTIxLThlYzUtYWZkYmM4MzkwOWQ4XkEyXkFqcGdeQXVyMjQ1NjEyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2013
8946,2133333,http://www.imdb.com/title/tt2133333,The Color of Time,4.5,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NTUzMjc0Nl5BMl5BanBnXkFtZTgwNzE5NTU5OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2012
8947,2515030,http://www.imdb.com/title/tt2515030,Escobar: Paradise Lost,6.6,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUzMDQ0MzA4OV5BMl5BanBnXkFtZTgwNDY3OTc2MjE@._V1_UY268_CR7,0,182,268_AL_.jpg",2014
8948,3848892,http://www.imdb.com/title/tt3848892,Baby,8.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMDUzMzk0NV5BMl5BanBnXkFtZTgwODczODg4MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8949,3148952,http://www.imdb.com/title/tt3148952,Der Kreis,7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMTUwNjgyNV5BMl5BanBnXkFtZTgwMTE2MjEzMTE@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
8950,2729818,http://www.imdb.com/title/tt2729818,Southern Baptist Sissies,7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA1MzY1NTMzN15BMl5BanBnXkFtZTgwMjI5Nzk5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2013
8951,1569488,http://www.imdb.com/title/tt1569488,RanbÃÂÃÂ« to taiki,6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTIxYTVjYzgtZTcxNS00MDM2LWJiMTMtMzNiMTk0OTU5NTdlXkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_UY268_CR2,0,182,268_AL_.jpg",2010
8952,3318220,http://www.imdb.com/title/tt3318220,Jongens,7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU4NjE2NDM4NV5BMl5BanBnXkFtZTgwMzM2NDg5MjE@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
8953,2199543,http://www.imdb.com/title/tt2199543,Praia do Futuro,6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxODYxMDAxM15BMl5BanBnXkFtZTgwMjEwNDIzNDE@._V1_UY268_CR0,0,182,268_AL_.jpg",2014
8954,1794943,http://www.imdb.com/title/tt1794943,Sal,4.6,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjA2MzQzMl5BMl5BanBnXkFtZTgwODcxNzUzMDE@._V1_UY268_CR1,0,182,268_AL_.jpg",2011
8955,2820852,http://www.imdb.com/title/tt2820852,Furious 7,7.2,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxOTA2NDUzOV5BMl5BanBnXkFtZTgwNzY2MTMxMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8956,3713166,http://www.imdb.com/title/tt3713166,Unfriended,5.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzdlNWI2MjYtMWY3ZC00N2EzLWIzNTgtZDY2NGI4OTY3Yzc5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8957,3129484,http://www.imdb.com/title/tt3129484,Master of the Universe,7.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1OTUwMDM0Nl5BMl5BanBnXkFtZTgwMzkyMDkyMDE@._V1_UY268_CR4,0,182,268_AL_.jpg",2013
8958,1844025,http://www.imdb.com/title/tt1844025,Sadako 3D,3.8,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxM2EwYmUtYzE1Zi00OTg5LWEzM2YtZTZjNmU0MTlkNjU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",2012
8959,2944198,http://www.imdb.com/title/tt2944198,Backcountry,6.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE3NTMwOTk5OF5BMl5BanBnXkFtZTgwODcxNTE1NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8960,2207484,http://www.imdb.com/title/tt2207484,Muck,2.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NjIwODAwNV5BMl5BanBnXkFtZTgwNTYwMjI2MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8961,3520418,http://www.imdb.com/title/tt3520418,We Are Still Here,5.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwMzgzMjczOV5BMl5BanBnXkFtZTgwNDk2MTUxNTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8962,2118624,http://www.imdb.com/title/tt2118624,The Final Girls,6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4Nzk2NzAzOV5BMl5BanBnXkFtZTgwNjI1NzY4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
8963,1498878,http://www.imdb.com/title/tt1498878,The Whisperer in Darkness,6.6,Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNzg1Nzk0MV5BMl5BanBnXkFtZTcwOTEyNDk5OA@@._V1_UY268_CR4,0,182,268_AL_.jpg",2011
8964,3395184,http://www.imdb.com/title/tt3395184,Spring,6.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNzM2OTk3OF5BMl5BanBnXkFtZTgwNjExOTU0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
8965,4475970,http://www.imdb.com/title/tt4475970,Power Rangers,7.8,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDc3NDE1NWMtMzU1My00YzUyLThiZGYtNzg0MzRmZTk3ZDFmXkEyXkFqcGdeQXVyMzYzNzc1NjY@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
