,Unnamed: 0,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,Year
33428,33428,3685218,http://www.imdb.com/title/tt3685218,FÃÂ©lix et Meira,6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNjY3Mjk3OV5BMl5BanBnXkFtZTgwODYzODE1NDE@._V1_UY268_CR1,0,182,268_AL_.jpg",2014
33464,33464,2659374,http://www.imdb.com/title/tt2659374,Ku! Kin-dza-dza,6.1,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTQ0NTc0OF5BMl5BanBnXkFtZTgwMTc0Njg5MTE@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
33465,33465,3451498,http://www.imdb.com/title/tt3451498,"Bystree, chem kroliki",6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2EwZTMwYjQtYWQzYy00NjZkLWI2OGYtNjk2ZGIyZDI2YjkxXkEyXkFqcGdeQXVyNDgyNTIwNjI@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
33466,33466,2293138,http://www.imdb.com/title/tt2293138,Vive la France,5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmZiYThiZjgtMzk4Mi00N2YxLWE0MmYtMDJlZjkxYjgzMmE3XkEyXkFqcGdeQXVyMjUyMTE3MTc@._V1_UY268_CR9,0,182,268_AL_.jpg",2013
33471,33471,2055790,http://www.imdb.com/title/tt2055790,Turf,4.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzkyZTUzMWItOTAwZC00OGI1LTg1NTEtZDVhODRjNWI3MjE5XkEyXkFqcGdeQXVyMTIyMTYzMTQ@._V1_UY268_CR7,0,182,268_AL_.jpg",2013
33474,33474,1863347,http://www.imdb.com/title/tt1863347,O chyom eshchyo govoryat muzhchiny,6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWRjYTQwMjUtNDhkMC00YTRlLTliNDctZDdkZjQ1NDdkZGUxXkEyXkFqcGdeQXVyNDgyNTIwNjI@._V1_UY268_CR3,0,182,268_AL_.jpg",2011
33482,33482,1161426,http://www.imdb.com/title/tt1161426,Iblard jikan,7.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGU0MTFmNjAtZTgzMy00ODM2LTliZDQtMmE1Mzk4ODdkYTA3XkEyXkFqcGdeQXVyMTA1OTEwNjE@._V1_UY268_CR14,0,182,268_AL_.jpg",2007
33484,33484,1217578,http://www.imdb.com/title/tt1217578,Vanished Empire,6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyOTU5NjY4MF5BMl5BanBnXkFtZTcwNzIwOTIxMw@@._V1_UY268_CR3,0,182,268_AL_.jpg",2008
33495,33495,808336,http://www.imdb.com/title/tt808336,Kogitsune Heren,6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM0YjBkNTgtODdiYi00Yjk0LTkyMjQtNzk0MDEyYTBmNzZlXkEyXkFqcGdeQXVyNTIzNzg1NDE@._V1_UY268_CR3,0,182,268_AL_.jpg",2006
33497,33497,1512222,http://www.imdb.com/title/tt1512222,Night of the Living Dead: Darkest Dawn,4.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTc4MzAzOV5BMl5BanBnXkFtZTcwODA1Nzc5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33498,33498,1087853,http://www.imdb.com/title/tt1087853,Gutterballs,4.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5ODQxOTc5NV5BMl5BanBnXkFtZTcwMzU4NjI1MQ@@._V1_UY268_CR17,0,182,268_AL_.jpg",2008
33499,33499,2419354,http://www.imdb.com/title/tt2419354,Camp Dread,3.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTUzNzcyM15BMl5BanBnXkFtZTgwODcyODM2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
33500,33500,914372,http://www.imdb.com/title/tt914372,Hallowed Ground,4.5,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4NjE1MjcwNTZeQTJeQWpwZ15BbWU3MDE0NjEyMzI@._V1_UY268_CR3,0,182,268_AL_.jpg",2007
33502,33502,1150934,http://www.imdb.com/title/tt1150934,Anacondas: Trail of Blood,3.0,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTA3NWVjY2EtMDJlNy00M2Q5LTg2OWMtODgxZDk1YWU0Y2UwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",2009
33503,33503,2637580,http://www.imdb.com/title/tt2637580,Don't Go to the Reunion,3.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA5MTcwMzI2MF5BMl5BanBnXkFtZTcwNzQ1NDExOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",2013
33505,33505,1727261,http://www.imdb.com/title/tt1727261,Father's Day,6.0,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwOTU3ODY2MV5BMl5BanBnXkFtZTcwNTA1NjIzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2011
33506,33506,3765892,http://www.imdb.com/title/tt3765892,Trophy Heads,5.0,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5NDM2NzgwM15BMl5BanBnXkFtZTgwMDI0Mjc5MTE@._V1_UY268_CR15,0,182,268_AL_.jpg",2014
33507,33507,2924478,http://www.imdb.com/title/tt2924478,Camp Massacre,4.0,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyMzA5MDQwODheQTJeQWpwZ15BbWU4MDUwNTYyMzQx._V1_UY268_CR9,0,182,268_AL_.jpg",2014
33510,33510,2062661,http://www.imdb.com/title/tt2062661,Area 407,3.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MDgyMjY2MF5BMl5BanBnXkFtZTcwMzQ0NzAzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",2012
33511,33511,2837602,http://www.imdb.com/title/tt2837602,Reality Terror Night,2.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMDE2MzgyNV5BMl5BanBnXkFtZTgwMDAwODA2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
33516,33516,1351177,http://www.imdb.com/title/tt1351177,Last of the Living,4.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjc4NDUxNl5BMl5BanBnXkFtZTcwMTIxNjk5Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg",2009
33517,33517,2070759,http://www.imdb.com/title/tt2070759,Ninjas vs. Monsters,4.4,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NzUxMTQxMF5BMl5BanBnXkFtZTgwMDI2NzA0NDE@._V1_UY268_CR3,0,182,268_AL_.jpg",2012
33518,33518,1559359,http://www.imdb.com/title/tt1559359,Secrets in the Walls,5.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQyNTAyNjEwNV5BMl5BanBnXkFtZTcwODkxODU4Ng@@._V1_UY268_CR6,0,182,268_AL_.jpg",2010
33519,33519,4601102,http://www.imdb.com/title/tt4601102,Made in France,6.2,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzOWM3MTAtMDc0OS00YWMxLTgxOTItMzMyZTAyZDgxMzhjXkEyXkFqcGdeQXVyMzMwODMxMTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33520,33520,2402186,http://www.imdb.com/title/tt2402186,Meu PÃÂ© de Laranja Lima,7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxNTk3OTMwN15BMl5BanBnXkFtZTgwMDY1OTE0MDE@._V1_UY268_CR0,0,182,268_AL_.jpg",2012
33522,33522,5034276,http://www.imdb.com/title/tt5034276,Deo Pon,6.6,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWI3ODVkZTctODk1Mi00MGJkLWJiODEtNTQzMzAyZjIzNzgyXkEyXkFqcGdeQXVyNjYxNzg4MDg@._V1_UY268_CR2,0,182,268_AL_.jpg",2015
33523,33523,2669766,http://www.imdb.com/title/tt2669766,Frau Ella,5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA3NDEwMDg4NV5BMl5BanBnXkFtZTgwMDU5MzM1MDE@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
33524,33524,3577624,http://www.imdb.com/title/tt3577624,A Perfect Day,6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNjgzOTQ4OV5BMl5BanBnXkFtZTgwMjA5OTM2NTE@._V1_UY268_CR2,0,182,268_AL_.jpg",2015
33528,33528,3646462,http://www.imdb.com/title/tt3646462,Itirazim Var,8.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmI0ZmZlNjMtNTcxNC00OTFiLTk5NTYtOTY0MjcxZmJmMTRmXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
33529,33529,4192740,http://www.imdb.com/title/tt4192740,Limonata,7.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQzNTIzMTM4Nl5BMl5BanBnXkFtZTgwNjUwOTA4NDE@._V1_UY268_CR3,0,182,268_AL_.jpg",2015
33530,33530,3345952,http://www.imdb.com/title/tt3345952,Panzehir,7.3,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE4MzkzNTY1OV5BMl5BanBnXkFtZTgwMTQxMTkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
33533,33533,826606,http://www.imdb.com/title/tt826606,Polis,6.6,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjllMmEyOGEtMWFjYi00NDY5LWE0NWUtMmFmM2E5NzRhNDhmXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_UY268_CR3,0,182,268_AL_.jpg",2007
33534,33534,4126312,http://www.imdb.com/title/tt4126312,"3Ã¥_ Minutes, Ten Bullets",7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NjE0NjMzOTBeQTJeQWpwZ15BbWU4MDI5MzE1NzUx._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33535,33535,2226630,http://www.imdb.com/title/tt2226630,After Words,6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MTkzMzEzN15BMl5BanBnXkFtZTgwODA5OTc0NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33536,33536,2198956,http://www.imdb.com/title/tt2198956,Coldwater,6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNTM0MjAxNV5BMl5BanBnXkFtZTgwOTU2NDg0MzE@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
33537,33537,2215515,http://www.imdb.com/title/tt2215515,Aleksandr's Price,4.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMTQzMDYwNDReQTJeQWpwZ15BbWU3MDc3NjQ5Nzk@._V1_UY268_CR12,0,182,268_AL_.jpg",2013
33538,33538,3394758,http://www.imdb.com/title/tt3394758,The Legend of Longwood,5.6,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NTg1NTUzMF5BMl5BanBnXkFtZTgwNzQ0MzIwMjE@._V1_UY268_CR2,0,182,268_AL_.jpg",2014
33544,33544,2950052,http://www.imdb.com/title/tt2950052,Bravetown,6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNzgwMjM4N15BMl5BanBnXkFtZTgwOTA2ODMyNTE@._V1_UY268_CR2,0,182,268_AL_.jpg",2015
33551,33551,1105740,http://www.imdb.com/title/tt1105740,Eva,5.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NDQwNjEwN15BMl5BanBnXkFtZTcwNjkyMTYwMw@@._V1_UY268_CR12,0,182,268_AL_.jpg",2010
33552,33552,1222698,http://www.imdb.com/title/tt1222698,Beneath the Blue,5.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTkzNTA4Nl5BMl5BanBnXkFtZTcwOTk2OTQ2Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",2010
33553,33553,1753658,http://www.imdb.com/title/tt1753658,Agency of Vengeance: Dark Rising,3.6,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNDQ2Mjc1MF5BMl5BanBnXkFtZTgwMzEyNTMxMjE@._V1_UY268_CR4,0,182,268_AL_.jpg",2011
33554,33554,2788526,http://www.imdb.com/title/tt2788526,Transformers Prime Beast Hunters: Predacons Rising,7.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTQ2NDYzNl5BMl5BanBnXkFtZTgwNDcwNDg2MTE@._V1_UY268_CR9,0,182,268_AL_.jpg",2013
33555,33555,880440,http://www.imdb.com/title/tt880440,L'auberge rouge,5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MTAwMDY2OV5BMl5BanBnXkFtZTcwODI3NzY3MQ@@._V1_UY268_CR42,0,182,268_AL_.jpg",2007
33557,33557,4150494,http://www.imdb.com/title/tt4150494,Efterskalv,6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTI5OTQxMV5BMl5BanBnXkFtZTgwNDIzODI2NTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33559,33559,3334212,http://www.imdb.com/title/tt3334212,This Isn't Funny,6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxMTk0NDkzMF5BMl5BanBnXkFtZTgwNzg2NDgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33560,33560,997035,http://www.imdb.com/title/tt997035,BibliothÃÂ¬que Pascal,7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MjgzMjczNV5BMl5BanBnXkFtZTcwNjg5MDUxNQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2010
33561,33561,3734678,http://www.imdb.com/title/tt3734678,Loro chi?,6.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM2OTE2YzktYTBlZi00NDQ3LWExZjYtYTYwMzBhODM5YTYwXkEyXkFqcGdeQXVyNDE5ODQ4NDU@._V1_UY268_CR3,0,182,268_AL_.jpg",2015
33562,33562,2889050,http://www.imdb.com/title/tt2889050,La mossa del pinguino,5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmQ4MmVlZTItNWFjNC00YTkyLThjNDQtNjAzY2VkMGFmZGZmXkEyXkFqcGdeQXVyNTA0OTU0OTQ@._V1_UY268_CR3,0,182,268_AL_.jpg",2013
33563,33563,4161932,http://www.imdb.com/title/tt4161932,Prins,6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MzIzNTk3Ml5BMl5BanBnXkFtZTgwMTYyNzA5NDE@._V1_UY268_CR4,0,182,268_AL_.jpg",2015
33570,33570,1157552,http://www.imdb.com/title/tt1157552,Huacho,6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2I4YjJiN2UtOGFiOC00YjUyLWJmN2MtNWJmNmZhZWU5ODk4XkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_UY268_CR17,0,182,268_AL_.jpg",2009
33572,33572,3112900,http://www.imdb.com/title/tt3112900,SalomÃÂ©,6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MDUyMDQxM15BMl5BanBnXkFtZTgwMTI0NTM1MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2013
33575,33575,1579223,http://www.imdb.com/title/tt1579223,Assalto ao Banco Central,5.9,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5ZTRjZDgtN2U2NS00NWVkLWIwMjEtNDVmYmUwMjlmNTY0XkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_UX182_CR0,0,182,268_AL_.jpg",2011
33579,33579,3399042,http://www.imdb.com/title/tt3399042,Young Tiger,6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWU0YjFmY2EtOWU3MC00YjQ2LTg0MjAtODVhNzk3YzI3YjljXkEyXkFqcGdeQXVyMjcyNjk5Mg@@._V1_UY268_CR8,0,182,268_AL_.jpg",2014
33581,33581,3687310,http://www.imdb.com/title/tt3687310,Criminal Activities,5.8,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzkyNjk4MDY0MV5BMl5BanBnXkFtZTgwNDI5MTQxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33583,33583,1740828,http://www.imdb.com/title/tt1740828,Wonder Woman,4.5,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MzYzNzY3OV5BMl5BanBnXkFtZTcwMzM4ODM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",2011
33585,33585,4819804,http://www.imdb.com/title/tt4819804,Hoeng gong saam bou kuk,6.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMzYwOTY0M15BMl5BanBnXkFtZTgwOTMwNjU3NjE@._V1_UY268_CR147,0,182,268_AL_.jpg",2015
33586,33586,3765326,http://www.imdb.com/title/tt3765326,Warsaw '44,6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NTg4NDQyNl5BMl5BanBnXkFtZTgwMzM2Nzc4NTE@._V1_UY268_CR2,0,182,268_AL_.jpg",2014
33587,33587,4817256,http://www.imdb.com/title/tt4817256,Czerwony pajak,7.1,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWJkMmY3NzItYWU3OC00ZWFhLWFmOGUtMmU3MWJkNTRjMzg5XkEyXkFqcGdeQXVyMTEyNzM2MDg@._V1_UY268_CR4,0,182,268_AL_.jpg",2015
33588,33588,2543508,http://www.imdb.com/title/tt2543508,Life Inside Out,6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTgxMTE4OV5BMl5BanBnXkFtZTgwNTM0NDE2MjE@._V1_UY268_CR2,0,182,268_AL_.jpg",2013
33589,33589,3168808,http://www.imdb.com/title/tt3168808,A Murder in the Park,7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ2MjY0NDMxN15BMl5BanBnXkFtZTgwODQxMDQwNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
33591,33591,1667133,http://www.imdb.com/title/tt1667133,The Taint,5.3,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNjcxNTUyNF5BMl5BanBnXkFtZTcwNDYxMDMzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",2011
33592,33592,3296658,http://www.imdb.com/title/tt3296658,HrÃÂ¼tar,7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWI4MTg1OWMtZGQ0OC00Yzk3LTkwZDAtNzg1ZGFjZTExZTUzXkEyXkFqcGdeQXVyMzQ5Njc3OTg@._V1_UY268_CR1,0,182,268_AL_.jpg",2015
33593,33593,4119052,http://www.imdb.com/title/tt4119052,Those Who Feel the Fire Burning,7.0,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjcyMTI3Nl5BMl5BanBnXkFtZTgwNjQwODM2NTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
33595,33595,3833744,http://www.imdb.com/title/tt3833744,Matka minuksi,6.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzNiY2ZkNjEtODIzMC00NDUzLTkxOWQtNzg5ZmFiMWZhYTU1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk5ODQzOTM@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
33598,33598,4226446,http://www.imdb.com/title/tt4226446,Richard Pryor: Icon,6.6,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODI0NjI1MF5BMl5BanBnXkFtZTgwMTU3MjY4NjE@._V1_UY268_CR9,0,182,268_AL_.jpg",2014
33599,33599,2226519,http://www.imdb.com/title/tt2226519,Plush,5.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ4MTQ0MTA5Ml5BMl5BanBnXkFtZTgwMzY3MTYwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2013
33600,33600,1492723,http://www.imdb.com/title/tt1492723,At Risk,4.3,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMjU1ODMzOV5BMl5BanBnXkFtZTgwNDEyNTIwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2010
33603,33603,3496334,http://www.imdb.com/title/tt3496334,VAN valami furcsa ÃÂ©s megmagyarÃÃzhatatlan,7.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk3MzYyMjU5NF5BMl5BanBnXkFtZTgwNzQ5MDkzMzE@._V1_UY268_CR4,0,182,268_AL_.jpg",2014
33604,33604,3774870,http://www.imdb.com/title/tt3774870,UtÃ_ÃÂ©let,7.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NDY5MDE5OV5BMl5BanBnXkFtZTgwMzE1MTc2NjE@._V1_UY268_CR2,0,182,268_AL_.jpg",2014
33605,33605,4401342,http://www.imdb.com/title/tt4401342,Love Is All: 100 Years of Love & Courtship,5.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMzM3NTcyMl5BMl5BanBnXkFtZTgwODQ1NTE2NTE@._V1_UY268_CR9,0,182,268_AL_.jpg",2014
33606,33606,5087554,http://www.imdb.com/title/tt5087554,Anthony Jeselnik: Thoughts and Prayers,7.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzA1ZGI0ZDYtYWVkNi00ZWY3LWE5MzUtZWIwZmI0NTRhNmJiXkEyXkFqcGdeQXVyMjI0MjUyNTc@._V1_UY268_CR4,0,182,268_AL_.jpg",2015
33607,33607,2624662,http://www.imdb.com/title/tt2624662,Anthony Jeselnik: Caligula,7.9,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWExMjQ2NGQtNWYxMS00YTA4LTk1ZjYtN2RlMWI1M2ViZWQ0XkEyXkFqcGdeQXVyNTMxMjgxMzA@._V1_UY268_CR5,0,182,268_AL_.jpg",2013
33608,33608,5045592,http://www.imdb.com/title/tt5045592,The Leisure Class,3.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMzg1Njg4OTNeQTJeQWpwZ15BbWU4MDkyMTMzMzcx._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33609,33609,1517160,http://www.imdb.com/title/tt1517160,"Bi, dung so!",6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODg1OTYzMl5BMl5BanBnXkFtZTcwMDc5MDUxNQ@@._V1_UY268_CR110,0,182,268_AL_.jpg",2010
33610,33610,4893244,http://www.imdb.com/title/tt4893244,Taikon,7.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzFiN2ViOTEtYTNhMy00Yjk3LTlkOGMtMDFiZWM0YjU1Y2E5XkEyXkFqcGdeQXVyMzI2MjYzMDg@._V1_UY268_CR3,0,182,268_AL_.jpg",2015
33611,33611,2719448,http://www.imdb.com/title/tt2719448,Starring Adam West,7.1,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MTIwOTg0MF5BMl5BanBnXkFtZTgwMTUyMjU3MjE@._V1_UY268_CR9,0,182,268_AL_.jpg",2013
33612,33612,3275216,http://www.imdb.com/title/tt3275216,Manson Family Vacation,5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODgwMjQ0NTQ5Nl5BMl5BanBnXkFtZTgwODIwNDY4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33613,33613,2058673,http://www.imdb.com/title/tt2058673,Point Break,5.3,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNDkzOTAyNV5BMl5BanBnXkFtZTgwNjEyOTY3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33619,33619,1193516,http://www.imdb.com/title/tt1193516,Recep Ivedik,4.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzRkZTNhMDctODU5Zi00MjA3LTgxMjYtMGQ3MDI1MzBkOTM5XkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_UY268_CR2,0,182,268_AL_.jpg",2008
33620,33620,1373215,http://www.imdb.com/title/tt1373215,Recep Ivedik 2,4.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2M1NGY5MWYtMmJkYi00MDg4LWI5MTYtMDNlODc0MDMwOGZmXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg",2009
33621,33621,1577061,http://www.imdb.com/title/tt1577061,Recep Ivedik 3,4.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjEwOTNlZjYtNTVlMS00M2Q5LTk0YmQtMWIzZDI4ODIyODlkXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_UY268_CR2,0,182,268_AL_.jpg",2010
33622,33622,3477064,http://www.imdb.com/title/tt3477064,Recep Ivedik 4,4.0,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NTA1MjAyN15BMl5BanBnXkFtZTgwMjM2MDkzMTE@._V1_UY268_CR3,0,182,268_AL_.jpg",2014
33623,33623,1352455,http://www.imdb.com/title/tt1352455,Tangerine,6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MWRkNTUtMDAxZS00ODM1LTk5MTgtNTljNGJlMmJjNzRiXkEyXkFqcGdeQXVyMTgxMjIyMA@@._V1_UY268_CR4,0,182,268_AL_.jpg",2008
33624,33624,3504542,http://www.imdb.com/title/tt3504542,L'enlÃÂ¬vement de Michel Houellebecq,6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTc5YzEyMTMtZGNhOC00ZDhiLTg3MDgtNjA4OTY2MTllNjgxXkEyXkFqcGdeQXVyMTk5MTg1OTg@._V1_UY268_CR6,0,182,268_AL_.jpg",2014
33626,33626,4232610,http://www.imdb.com/title/tt4232610,Antigang,5.7,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDQyMzJhYmMtMzIzZS00MDk3LTg3MDUtMGU3Njg5NDQxZWRjXkEyXkFqcGdeQXVyNjQ5ODMxNDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2015
33627,33627,2987342,http://www.imdb.com/title/tt2987342,The Smile Man,7.5,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2YjNhNmEtZGYyMy00ZDgxLWJhZDMtODI4M2VhOTU3MGVlXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR0,0,182,268_AL_.jpg",2013
33628,33628,3407428,http://www.imdb.com/title/tt3407428,Glassland,6.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MjYzNTA4NF5BMl5BanBnXkFtZTgwODA4ODcwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014
33629,33629,2187474,http://www.imdb.com/title/tt2187474,The Ventriloquist,7.3,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTBhYzI2ZTAtZjZlMi00ZGIzLWIxOTQtMTQ0YzliNjkwMmJkXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX182_CR0,0,182,268_AL_.jpg",2012
33630,33630,2174736,http://www.imdb.com/title/tt2174736,Envelope,7.4,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BODIxMWQ1MDctMGY5OC00NDUyLTgxMGItNjExMTRmN2NlNTc2XkEyXkFqcGdeQXVyNDE4OTY5NzI@._V1_UY268_CR3,0,182,268_AL_.jpg",2012
